"","bird","session","accuracy","Euclidean","CityBlock"
"9863","43R",62,1,2.23606797749979,3
"9864","43R",62,1,8.48528137423857,12
"9865","43R",62,1,8.24621125123532,10
"9866","43R",62,1,10.6301458127346,15
"9867","43R",62,1,7.21110255092798,10
"9868","43R",62,1,6,6
"9869","43R",62,1,6.70820393249937,9
"9870","43R",62,0,5,5
"9871","43R",62,1,4.47213595499958,6
"9872","43R",62,1,7.28010988928052,9
"9873","43R",62,0,1,1
"9874","43R",62,1,3,3
"9875","43R",62,1,8.06225774829855,11
"9876","43R",62,1,5.09901951359278,6
"9877","43R",62,1,6,6
"9878","43R",62,1,8.06225774829855,11
"9879","43R",62,0,3,3
"9880","43R",62,1,7.07106781186548,8
"9881","43R",62,1,11.3137084989848,16
"9882","43R",62,1,8,8
"9883","43R",62,1,7.61577310586391,10
"9884","43R",62,1,7.07106781186548,8
"9885","43R",62,1,10.6301458127346,15
"9886","43R",62,1,5,7
"9887","43R",62,1,7.81024967590665,11
"9888","43R",62,1,8.60232526704263,12
"9889","43R",62,1,6.32455532033676,8
"9890","43R",62,1,8.60232526704263,12
"9891","43R",62,1,5.09901951359278,6
"9892","43R",62,1,3.16227766016838,4
"9893","43R",62,1,3.16227766016838,4
"9894","43R",62,1,6.40312423743285,9
"9895","43R",62,1,10.6301458127346,15
"9896","43R",62,1,7.61577310586391,10
"9897","43R",62,1,9.89949493661167,14
"9898","43R",62,1,7,7
"9899","43R",62,0,6.40312423743285,9
"9900","43R",62,1,4.47213595499958,6
"9901","43R",62,1,6.70820393249937,9
"9902","43R",62,1,3.16227766016838,4
"9903","43R",62,1,2.23606797749979,3
"9904","43R",62,1,8.48528137423857,12
"9905","43R",62,1,4.24264068711928,6
"9906","43R",62,1,10,14
"9907","43R",62,1,5.65685424949238,8
"9908","43R",62,1,4.12310562561766,5
"9909","43R",62,1,9.21954445729289,13
"9910","43R",62,1,9.4339811320566,13
"9911","43R",62,1,7.21110255092798,10
"9912","43R",62,1,7,7
"9913","43R",62,1,5.65685424949238,8
"9914","43R",62,1,8.06225774829855,9
"9915","43R",62,1,7,7
"9916","43R",62,1,4.12310562561766,5
"9917","43R",62,1,5.3851648071345,7
"9918","43R",62,0,3,3
"9919","43R",62,1,7.21110255092798,10
"9920","43R",62,1,8.94427190999916,12
"9921","43R",63,1,2.23606797749979,3
"9922","43R",63,1,10.6301458127346,15
"9923","43R",63,1,6,6
"9924","43R",63,1,1.4142135623731,2
"9925","43R",63,1,7.21110255092798,10
"9926","43R",63,1,6,6
"9927","43R",63,1,5.3851648071345,7
"9928","43R",63,1,6.32455532033676,8
"9929","43R",63,1,5.8309518948453,8
"9930","43R",63,1,7.61577310586391,10
"9931","43R",63,1,6.08276253029822,7
"9932","43R",63,1,5,5
"9933","43R",63,1,7,7
"9934","43R",63,1,7.61577310586391,10
"9935","43R",63,1,6.08276253029822,7
"9936","43R",63,1,10,14
"9937","43R",63,1,9.21954445729289,13
"9938","43R",63,1,4.12310562561766,5
"9939","43R",63,1,2.23606797749979,3
"9940","43R",63,1,5.3851648071345,7
"9941","43R",63,1,4.47213595499958,6
"9942","43R",63,0,3,3
"9943","43R",63,1,10.6301458127346,15
"9944","43R",63,1,8.48528137423857,12
"9945","43R",63,1,7.07106781186548,8
"9946","43R",63,0,5,7
"9947","43R",63,1,8.94427190999916,12
"9948","43R",63,1,7.21110255092798,10
"9949","43R",63,1,8,8
"9950","43R",63,1,4.47213595499958,6
"9951","43R",63,1,4.12310562561766,5
"9952","43R",63,1,8.06225774829855,9
"9953","43R",63,1,7.81024967590665,11
"9954","43R",63,1,5,5
"9955","43R",63,1,8.06225774829855,11
"9956","43R",63,1,8.54400374531753,11
"9957","43R",63,0,2,2
"9958","43R",63,1,8.06225774829855,9
"9959","43R",63,1,8.06225774829855,11
"9960","43R",63,1,8,8
"9961","43R",63,1,2.23606797749979,3
"9962","43R",63,1,9.89949493661167,14
"9963","43R",63,1,6.70820393249937,9
"9964","43R",63,1,11.3137084989848,16
"9965","43R",63,1,8.94427190999916,12
"9966","43R",63,1,1.4142135623731,2
"9967","43R",63,0,2.82842712474619,4
"9968","43R",63,1,3.60555127546399,5
"9969","43R",63,1,3.16227766016838,4
"9970","43R",63,1,8.94427190999916,12
"9971","43R",63,1,1,1
"9972","43R",63,1,5.09901951359278,6
"9973","43R",63,1,4,4
"9974","43R",63,1,6.40312423743285,9
"9975","43R",63,0,1,1
"9976","43R",63,1,6.08276253029822,7
"9977","43R",63,1,9.21954445729289,13
"9978","43R",63,1,5.65685424949238,8
"9979","43R",63,1,3,3
"9980","43R",63,1,7.07106781186548,8
"9981","43R",63,1,4.12310562561766,5
"9982","43R",63,1,6.40312423743285,9
"9983","43R",63,1,8.94427190999916,12
"9984","43R",63,1,10,14
"9985","43R",63,1,7.28010988928052,9
"9986","43R",63,1,11.3137084989848,16
"9987","43R",63,1,9.21954445729289,13
"9988","43R",63,1,6.70820393249937,9
"9989","43R",63,1,7.28010988928052,9
"9990","43R",63,1,6.40312423743285,9
"9991","43R",63,1,7.61577310586391,10
"9992","43R",63,1,7.81024967590665,11
"9993","43R",63,1,8.54400374531753,11
"9994","43R",63,1,5,7
"9995","43R",63,1,4,4
"9996","43R",63,1,5.65685424949238,8
"9997","43R",63,1,10,14
"9998","43R",63,1,5.8309518948453,8
"9999","43R",63,1,8.60232526704263,12
"10000","43R",63,0,3.16227766016838,4
"10001","43R",63,1,3.60555127546399,5
"10002","43R",63,1,3.60555127546399,5
"10003","43R",63,1,3.16227766016838,4
"10004","43R",63,1,6,6
"10005","43R",63,1,7.28010988928052,9
"10006","43R",63,0,4,4
"10007","43R",63,1,10.6301458127346,15
"10008","43R",63,1,5.3851648071345,7
"10009","43R",63,1,8.06225774829855,11
"10010","43R",63,1,5.3851648071345,7
"10011","43R",63,1,8.24621125123532,10
"10012","43R",63,1,1,1
"10013","43R",63,1,5,7
"10014","43R",63,1,2.23606797749979,3
"10015","43R",63,1,7,7
"10016","43R",63,1,7.61577310586391,10
"10017","43R",63,1,8.24621125123532,10
"10018","43R",63,1,7.21110255092798,10
"10019","43R",63,1,6,6
"10020","43R",63,1,8.06225774829855,9
"10021","43R",63,1,9.21954445729289,13
"10022","43R",63,1,7.21110255092798,10
"10023","43R",63,0,5.09901951359278,6
"10024","43R",63,1,8.60232526704263,12
"10025","43R",63,1,7.07106781186548,10
"10026","43R",63,1,7.28010988928052,9
"10027","43R",63,1,2,2
"10028","43R",63,1,7.07106781186548,8
"10029","43R",63,1,8,8
"10030","43R",63,1,8.60232526704263,12
"10031","43R",63,1,6.70820393249937,9
"10032","43R",63,1,7,7
"10033","43R",63,1,9.89949493661167,14
"10034","43R",63,1,8.06225774829855,9
"10035","43R",63,1,9.4339811320566,13
"10036","43R",63,0,6.70820393249937,9
"10037","43R",63,1,8.06225774829855,11
"10038","43R",63,1,4.47213595499958,6
"10039","43R",63,1,5.8309518948453,8
"10040","43R",63,1,3.60555127546399,5
"10041","43R",63,1,6.40312423743285,9
"10042","43R",63,0,2.82842712474619,4
"10043","43R",63,1,9.4339811320566,13
"10044","43R",63,1,7.81024967590665,11
"10045","43R",63,1,3,3
"10046","43R",63,1,6.32455532033676,8
"10047","43R",63,0,2,2
"10048","43R",63,1,8.60232526704263,12
"10049","43R",63,1,8.24621125123532,10
"10050","43R",63,1,3.16227766016838,4
"10051","43R",63,1,4.24264068711928,6
"10052","43R",63,1,10.6301458127346,15
"10053","43R",63,1,4,4
"10054","43R",63,0,1,1
"10055","43R",63,1,4.47213595499958,6
"10056","43R",63,1,7.07106781186548,8
"10057","43R",63,1,9.4339811320566,13
"10058","43R",63,1,4.12310562561766,5
"10059","43R",63,1,2,2
"10060","43R",63,1,5.09901951359278,6
"10061","43R",63,1,8.24621125123532,10
"10062","43R",63,1,6.08276253029822,7
"10063","43R",63,1,8.54400374531753,11
"10064","43R",63,1,5,7
"10065","43R",63,1,4.24264068711928,6
"10066","43R",63,1,6.32455532033676,8
"10067","43R",63,1,3,3
"10068","43R",63,1,6.32455532033676,8
"10069","43R",63,1,10,14
"10070","43R",63,1,7.81024967590665,11
"10071","43R",63,0,5,5
"10072","43R",63,1,8,8
"10073","43R",63,1,7.07106781186548,10
"10074","43R",63,1,5,5
"10075","43R",63,1,9.4339811320566,13
"10076","43R",63,1,5.8309518948453,8
"10077","43R",63,1,5.09901951359278,6
"10078","43R",63,1,8.48528137423857,12
"10079","43R",63,1,8.54400374531753,11
"10080","43R",63,1,7,7
"10081","43R",64,1,3,3
"10082","43R",64,1,7.07106781186548,8
"10083","43R",64,0,4,4
"10084","43R",64,1,3.16227766016838,4
"10085","43R",64,1,6.32455532033676,8
"10086","43R",64,1,7.28010988928052,9
"10087","43R",64,1,4.24264068711928,6
"10088","43R",64,1,4.12310562561766,5
"10089","43R",64,1,4.47213595499958,6
"10090","43R",64,1,7.07106781186548,10
"10091","43R",64,1,7.61577310586391,10
"10092","43R",64,1,7.07106781186548,8
"10093","43R",64,1,10.6301458127346,15
"10094","43R",64,1,6,6
"10095","43R",64,1,8.60232526704263,12
"10096","43R",64,1,3.16227766016838,4
"10097","43R",64,1,3.60555127546399,5
"10098","43R",64,1,6.32455532033676,8
"10099","43R",64,1,9.21954445729289,13
"10100","43R",64,1,4.47213595499958,6
"10101","43R",64,1,9.21954445729289,13
"10102","43R",64,1,8.54400374531753,11
"10103","43R",64,1,8.60232526704263,12
"10104","43R",64,1,6.40312423743285,9
"10105","43R",64,1,8.94427190999916,12
"10106","43R",64,1,8,8
"10107","43R",64,1,4,4
"10108","43R",64,1,8.06225774829855,11
"10109","43R",64,1,8.24621125123532,10
"10110","43R",64,1,7,7
"10111","43R",64,1,4.47213595499958,6
"10112","43R",64,1,5,5
"10113","43R",64,1,8.54400374531753,11
"10114","43R",64,0,3,3
"10115","43R",64,1,5.3851648071345,7
"10116","43R",64,0,4.12310562561766,5
"10117","43R",64,1,2.23606797749979,3
"10118","43R",64,1,7,7
"10119","43R",64,1,7.21110255092798,10
"10120","43R",64,1,7.81024967590665,11
"10121","43R",64,1,7.61577310586391,10
"10122","43R",64,1,3.16227766016838,4
"10123","43R",64,1,5.3851648071345,7
"10124","43R",64,1,2,2
"10125","43R",64,1,7,7
"10126","43R",64,1,6.40312423743285,9
"10127","43R",64,1,7.07106781186548,8
"10128","43R",64,1,4,4
"10129","43R",64,1,6.70820393249937,9
"10130","43R",64,1,5,5
"10131","43R",64,1,6,6
"10132","43R",64,1,6.70820393249937,9
"10133","43R",64,1,8.06225774829855,9
"10134","43R",64,1,7.61577310586391,10
"10135","43R",64,1,5,7
"10136","43R",64,1,6.70820393249937,9
"10137","43R",64,1,5.3851648071345,7
"10138","43R",64,1,8.24621125123532,10
"10139","43R",64,0,1.4142135623731,2
"10140","43R",64,0,1,1
"10141","43R",64,1,10,14
"10142","43R",64,1,6.08276253029822,7
"10143","43R",64,1,4,4
"10144","43R",64,1,7.28010988928052,9
"10145","43R",64,1,8.48528137423857,12
"10146","43R",64,1,7.81024967590665,11
"10147","43R",64,1,6,6
"10148","43R",64,1,7.07106781186548,10
"10149","43R",64,1,4.12310562561766,5
"10150","43R",64,1,9.21954445729289,13
"10151","43R",64,1,10.6301458127346,15
"10152","43R",64,1,8.94427190999916,12
"10153","43R",64,1,8,8
"10154","43R",64,1,11.3137084989848,16
"10155","43R",64,1,5.65685424949238,8
"10156","43R",64,1,7,7
"10157","43R",64,1,10,14
"10158","43R",64,0,2.82842712474619,4
"10159","43R",64,1,5.3851648071345,7
"10160","43R",64,1,8.06225774829855,11
"10161","43R",64,1,5.09901951359278,6
"10162","43R",64,1,6.70820393249937,9
"10163","43R",64,1,4.47213595499958,6
"10164","43R",64,1,8.60232526704263,12
"10165","43R",64,1,10,14
"10166","43R",64,1,8.24621125123532,10
"10167","43R",64,1,3,3
"10168","43R",64,1,5,5
"10169","43R",64,1,9.89949493661167,14
"10170","43R",64,1,2,2
"10171","43R",64,1,8.06225774829855,11
"10172","43R",64,1,5.8309518948453,8
"10173","43R",64,1,7.28010988928052,9
"10174","43R",64,1,5,7
"10175","43R",64,1,9.89949493661167,14
"10176","43R",64,1,6.40312423743285,9
"10177","43R",64,1,10,14
"10178","43R",64,1,5,5
"10179","43R",64,1,5,7
"10180","43R",64,1,6.32455532033676,8
"10181","43R",64,1,3.60555127546399,5
"10182","43R",64,1,7.81024967590665,11
"10183","43R",64,1,3.60555127546399,5
"10184","43R",64,1,7.21110255092798,10
"10185","43R",64,1,4.24264068711928,6
"10186","43R",64,1,11.3137084989848,16
"10187","43R",64,1,5.09901951359278,6
"10188","43R",64,1,6.08276253029822,7
"10189","43R",64,0,2,2
"10190","43R",64,1,2.23606797749979,3
"10191","43R",64,1,8,8
"10192","43R",64,1,8.54400374531753,11
"10193","43R",64,1,8.06225774829855,11
"10194","43R",64,1,1,1
"10195","43R",64,1,6,6
"10196","43R",64,1,5.8309518948453,8
"10197","43R",64,1,5,7
"10198","43R",64,1,1,1
"10199","43R",64,1,9.4339811320566,13
"10200","43R",64,0,5.65685424949238,8
"10201","43R",64,1,8.94427190999916,12
"10202","43R",64,1,4.12310562561766,5
"10203","43R",64,1,5.8309518948453,8
"10204","43R",64,0,5.09901951359278,6
"10205","43R",64,1,8.24621125123532,10
"10206","43R",64,1,3.16227766016838,4
"10207","43R",64,1,10.6301458127346,15
"10208","43R",64,1,8.54400374531753,11
"10209","43R",64,1,9.21954445729289,13
"10210","43R",64,1,3,3
"10211","43R",64,0,2.82842712474619,4
"10212","43R",64,1,8,8
"10213","43R",64,0,6.08276253029822,7
"10214","43R",64,1,1.4142135623731,2
"10215","43R",64,1,1,1
"10216","43R",64,1,6.40312423743285,9
"10217","43R",64,0,2.23606797749979,3
"10218","43R",64,1,8.06225774829855,9
"10219","43R",64,1,6.08276253029822,7
"10220","43R",64,1,7.21110255092798,10
"10221","43R",64,1,7.61577310586391,10
"10222","43R",64,1,9.4339811320566,13
"10223","43R",64,1,10.6301458127346,15
"10224","43R",64,1,8.06225774829855,9
"10225","43R",64,1,7.81024967590665,11
"10226","43R",64,1,8.94427190999916,12
"10227","43R",64,1,7.07106781186548,8
"10228","43R",64,1,5.8309518948453,8
"10229","43R",64,1,9.4339811320566,13
"10230","43R",64,1,7.28010988928052,9
"10231","43R",64,1,8.60232526704263,12
"10232","43R",64,1,6.32455532033676,8
"10233","43R",64,1,2.23606797749979,3
"10234","43R",64,1,5.09901951359278,6
"10235","43R",64,1,3.60555127546399,5
"10236","43R",64,1,8.06225774829855,9
"10237","43R",64,1,9.4339811320566,13
"10238","43R",64,1,7.21110255092798,10
"10239","43R",64,1,8.48528137423857,12
"10240","43R",64,1,2,2
"10241","43R",65,1,7,7
"10242","43R",65,1,5,7
"10243","43R",65,1,7,7
"10244","43R",65,1,6.08276253029822,7
"10245","43R",65,1,8.48528137423857,12
"10246","43R",65,1,8.06225774829855,9
"10247","43R",65,1,3.16227766016838,4
"10248","43R",65,1,5,7
"10249","43R",65,1,3.16227766016838,4
"10250","43R",65,1,7.21110255092798,10
"10251","43R",65,1,1.4142135623731,2
"10252","43R",65,1,8.60232526704263,12
"10253","43R",65,1,9.89949493661167,14
"10254","43R",65,1,8,8
"10255","43R",65,1,8.54400374531753,11
"10256","43R",65,1,6.70820393249937,9
"10257","43R",65,0,2,2
"10258","43R",65,1,8.94427190999916,12
"10259","43R",65,1,7.61577310586391,10
"10260","43R",65,1,7.81024967590665,11
"10261","43R",65,1,3.16227766016838,4
"10262","43R",65,1,4.47213595499958,6
"10263","43R",65,1,9.4339811320566,13
"10264","43R",65,1,5,5
"10265","43R",65,1,8.06225774829855,11
"10266","43R",65,1,8.60232526704263,12
"10267","43R",65,1,5.3851648071345,7
"10268","43R",65,0,3,3
"10269","43R",65,1,6.32455532033676,8
"10270","43R",65,1,5,7
"10271","43R",65,1,6.70820393249937,9
"10272","43R",65,1,5,7
"10273","43R",65,1,8.54400374531753,11
"10274","43R",65,1,6,6
"10275","43R",65,1,8.94427190999916,12
"10276","43R",65,1,7.07106781186548,10
"10277","43R",65,1,6.40312423743285,9
"10278","43R",65,1,5.8309518948453,8
"10279","43R",65,1,5.65685424949238,8
"10280","43R",65,1,3,3
"10281","43R",65,1,5.09901951359278,6
"10282","43R",65,1,9.21954445729289,13
"10283","43R",65,1,4.24264068711928,6
"10284","43R",65,1,8,8
"10285","43R",65,1,2.82842712474619,4
"10286","43R",65,1,7.61577310586391,10
"10287","43R",65,0,2,2
"10288","43R",65,1,8.24621125123532,10
"10289","43R",65,1,5.8309518948453,8
"10290","43R",65,1,10.6301458127346,15
"10291","43R",65,1,1,1
"10292","43R",65,1,7,7
"10293","43R",65,1,8.54400374531753,11
"10294","43R",65,1,5.3851648071345,7
"10295","43R",65,1,9.4339811320566,13
"10296","43R",65,1,2,2
"10297","43R",65,1,5.3851648071345,7
"10298","43R",65,1,6.08276253029822,7
"10299","43R",65,1,7.07106781186548,8
"10300","43R",65,1,8.24621125123532,10
"10301","43R",65,0,7,7
"10302","43R",65,1,6.08276253029822,7
"10303","43R",65,1,8.24621125123532,10
"10304","43R",65,1,6.32455532033676,8
"10305","43R",65,1,6,6
"10306","43R",65,1,5.09901951359278,6
"10307","43R",65,1,7.07106781186548,8
"10308","43R",65,1,5,5
"10309","43R",65,1,4.12310562561766,5
"10310","43R",65,1,5.8309518948453,8
"10311","43R",65,1,7.07106781186548,10
"10312","43R",65,0,2.23606797749979,3
"10313","43R",65,1,5.3851648071345,7
"10314","43R",65,1,6.70820393249937,9
"10315","43R",65,1,4,4
"10316","43R",65,1,9.4339811320566,13
"10317","43R",65,1,5.09901951359278,6
"10318","43R",65,1,3.60555127546399,5
"10319","43R",65,1,7.61577310586391,10
"10320","43R",65,1,2.23606797749979,3
"10321","43R",65,1,7.81024967590665,11
"10322","43R",65,1,9.21954445729289,13
"10323","43R",65,1,6.08276253029822,7
"10324","43R",65,1,4.47213595499958,6
"10325","43R",65,1,9.21954445729289,13
"10326","43R",65,1,7.21110255092798,10
"10327","43R",65,1,3.60555127546399,5
"10328","43R",65,1,4.24264068711928,6
"10329","43R",65,1,9.21954445729289,13
"10330","43R",65,1,6.70820393249937,9
"10331","43R",65,1,5.09901951359278,6
"10332","43R",65,1,11.3137084989848,16
"10333","43R",65,1,6.40312423743285,9
"10334","43R",65,1,3,3
"10335","43R",65,1,4.47213595499958,6
"10336","43R",65,1,7.61577310586391,10
"10337","43R",65,1,10.6301458127346,15
"10338","43R",65,0,3.16227766016838,4
"10339","43R",65,1,7.21110255092798,10
"10340","43R",65,1,2,2
"10341","43R",65,0,2.23606797749979,3
"10342","43R",65,1,5.8309518948453,8
"10343","43R",65,1,10,14
"10344","43R",65,1,9.4339811320566,13
"10345","43R",65,1,6.32455532033676,8
"10346","43R",65,1,7.28010988928052,9
"10347","43R",65,1,10.6301458127346,15
"10348","43R",65,1,6,6
"10349","43R",65,1,8,8
"10350","43R",65,1,2.23606797749979,3
"10351","43R",65,1,6,6
"10352","43R",65,1,8.60232526704263,12
"10353","43R",65,1,7.28010988928052,9
"10354","43R",65,1,8.60232526704263,12
"10355","43R",65,1,6.32455532033676,8
"10356","43R",65,1,7.81024967590665,11
"10357","43R",65,1,6.40312423743285,9
"10358","43R",65,1,3.60555127546399,5
"10359","43R",65,1,8.06225774829855,11
"10360","43R",65,1,11.3137084989848,16
"10361","43R",65,1,9.89949493661167,14
"10362","43R",65,1,4.12310562561766,5
"10363","43R",65,1,10,14
"10364","43R",65,1,5,5
"10365","43R",65,1,7.28010988928052,9
"10366","43R",65,0,1,1
"10367","43R",65,1,4,4
"10368","43R",65,1,3,3
"10369","43R",65,1,8.48528137423857,12
"10370","43R",65,1,4.12310562561766,5
"10371","43R",65,1,4.12310562561766,5
"10372","43R",65,1,8.06225774829855,9
"10373","43R",65,1,8.06225774829855,11
"10374","43R",65,1,7.21110255092798,10
"10375","43R",65,1,8,8
"10376","43R",65,1,10,14
"10377","43R",65,1,4,4
"10378","43R",65,0,1,1
"10379","43R",65,1,7.28010988928052,9
"10380","43R",65,1,8.06225774829855,9
"10381","43R",65,1,10.6301458127346,15
"10382","43R",65,1,8.94427190999916,12
"10383","43R",65,1,7.07106781186548,8
"10384","43R",65,1,5,5
"10385","43R",65,1,7.81024967590665,11
"10386","43R",65,1,10,14
"10387","43R",65,1,5.65685424949238,8
"10388","43R",65,0,1,1
"10389","43R",65,1,6.40312423743285,9
"10390","43R",65,1,4,4
"10391","43R",65,1,8.54400374531753,11
"10392","43R",65,1,2.82842712474619,4
"10393","43R",65,1,8.06225774829855,9
"10394","43R",65,1,8.06225774829855,11
"10395","43R",65,1,8.24621125123532,10
"10396","43R",65,0,1.4142135623731,2
"10397","43R",65,1,4.47213595499958,6
"10398","43R",65,1,3.60555127546399,5
"10399","43R",65,1,8.94427190999916,12
"10400","43R",65,1,7.07106781186548,8
"10401","43R",66,1,8.60232526704263,12
"10402","43R",66,0,3.60555127546399,5
"10403","43R",66,1,7.61577310586391,10
"10404","43R",66,1,5.09901951359278,6
"10405","43R",66,1,6.70820393249937,9
"10406","43R",66,0,2,2
"10407","43R",66,1,4,4
"10408","43R",66,1,5.8309518948453,8
"10409","43R",66,1,6,6
"10410","43R",66,1,2.23606797749979,3
"10411","43R",66,1,7.07106781186548,8
"10412","43R",66,1,4,4
"10413","43R",66,1,9.89949493661167,14
"10414","43R",66,1,8.94427190999916,12
"10415","43R",66,1,5.3851648071345,7
"10416","43R",66,1,8.94427190999916,12
"10417","43R",66,1,11.3137084989848,16
"10418","43R",66,1,8.54400374531753,11
"10419","43R",66,1,5.8309518948453,8
"10420","43R",66,1,3.16227766016838,4
"10421","43R",66,1,8.06225774829855,11
"10422","43R",66,1,7.28010988928052,9
"10423","43R",66,1,5.65685424949238,8
"10424","43R",66,0,3.16227766016838,4
"10425","43R",66,1,7,7
"10426","43R",66,1,8,8
"10427","43R",66,1,6.32455532033676,8
"10428","43R",66,1,2,2
"10429","43R",66,1,5,7
"10430","43R",66,1,3.60555127546399,5
"10431","43R",66,1,5.3851648071345,7
"10432","43R",66,1,7.21110255092798,10
"10433","43R",66,1,4.47213595499958,6
"10434","43R",66,1,5.09901951359278,6
"10435","43R",66,1,5.09901951359278,6
"10436","43R",66,1,1.4142135623731,2
"10437","43R",66,1,8.24621125123532,10
"10438","43R",66,1,8.54400374531753,11
"10439","43R",66,1,8.24621125123532,10
"10440","43R",66,1,7.61577310586391,10
"10441","43R",66,1,6.70820393249937,9
"10442","43R",66,1,4.47213595499958,6
"10443","43R",66,1,9.21954445729289,13
"10444","43R",66,1,7.81024967590665,11
"10445","43R",66,1,7.07106781186548,10
"10446","43R",66,1,11.3137084989848,16
"10447","43R",66,1,6.32455532033676,8
"10448","43R",66,1,6,6
"10449","43R",66,1,9.21954445729289,13
"10450","43R",66,1,5.8309518948453,8
"10451","43R",66,1,7.28010988928052,9
"10452","43R",66,1,7,7
"10453","43R",66,1,3,3
"10454","43R",66,1,6.40312423743285,9
"10455","43R",66,1,4.47213595499958,6
"10456","43R",66,1,4.24264068711928,6
"10457","43R",66,1,1,1
"10458","43R",66,1,5.65685424949238,8
"10459","43R",66,1,6.40312423743285,9
"10460","43R",66,1,8.48528137423857,12
"10461","43R",66,1,8.94427190999916,12
"10462","43R",66,1,5.8309518948453,8
"10463","43R",66,0,7.81024967590665,11
"10464","43R",66,1,8,8
"10465","43R",66,1,4.47213595499958,6
"10466","43R",66,1,4.12310562561766,5
"10467","43R",66,1,6.32455532033676,8
"10468","43R",66,1,4.24264068711928,6
"10469","43R",66,1,10.6301458127346,15
"10470","43R",66,1,7.07106781186548,10
"10471","43R",66,1,6.70820393249937,9
